code,name,generic_product_llm,model
4028900004665,"Landjoghurt mild 1,5% Fett",Joghurt natur,opus
4029679669826,Natural Protein Salty Peanut Crunch,Proteinriegel Erdnuss,opus
4030800017782,Backfisch,Backfisch,opus
4032549001770,"Gezuckerte Kondensmilch, wärmebehandelt",Kondensmilch gezuckert,opus
4032549002425,Pelmeni,Pelmeni Schwein,opus
4032549002432,"Pelmeni (dovgan), Mit Putenfleisch",Pelmeni Pute,opus
4032549012318,Birkensaft mit Minzgeschmack,Birkensaft Minze,opus
4032600122055,Kartoffelpüree,Kartoffelpüree,opus
4033634020508,Karg's Sesam & Leinsaat Protein Snacks,Proteinsnack Sesam-Leinsaat,opus
4036300005311,Müritzer Original cremig & würzig,Schnittkäse,opus
4036300059406,Buttermilchdrink - Erdbeere,Buttermilchdrink Erdbeere,opus
4036300095244,Buttermilchdrink - Himbeere,Buttermilchdrink Himbeere,opus
4036300107756,Burlander Herzhaft,Schnittkäse laktosefrei,opus
4036300114327,Buttermilchdrink - Multifrucht,Buttermilchdrink Multifrucht,opus
4036300117410,Käse Tomate-Basilikum,Schnittkäse Tomate-Basilikum,opus
4036300136626,Skyr Natur,Skyr natur,opus
4036554703513,3K Protein Shake,Proteinpulver,opus
4037300104370,Hühner Nudel Topf/ Erasco,Hühnernudeltopf,opus
4037300108996,Dosen Möhren-Eintopf Fleischklößchen,Möhreneintopf Fleischklößchen,opus
4037400432342,Wunderland sauer,Fruchtgummi sauer,opus
4037400433042,Wunderland Pink-Edition,Fruchtgummi,opus
4037454001037,Ayran Mango,Ayran Mango,opus
4040600001324,Joghurt - Kirschen,Fruchtjoghurt Kirsche,opus
4040600015413,Sahne Pudding Schokolade,Sahnepudding Schokolade,opus
4040600301103,Landliebe Frische Schlagsahne - 500 G,Schlagsahne,opus
4040900117213,Bio Gouda,Gouda bio,opus
4040900117251,Bio-Landkäse mild-nussig,Schnittkäse bio,opus
4042089001246,Ziegencreme,Ziegenfrischkäse,opus
4042089001659,Ziegenfrischkäse,Ziegenfrischkäse,opus
4044889002751,White nougat crisp,Schokolade weiß Nougat,opus
4045145295009,Die Limo Orange + Lemongras,Limonade Orange Lemongras,opus
4045145295108,Die Limo Limette-Zitrone,Limonade Limette Zitrone,opus
4045178003268,Apfelmus,Apfelmus bio,opus
4045317052539,Kaffee-Milch,Kondensmilch,opus
4045317058593,"Frische Milch 3,8% Fett",Milch frisch,opus
4045317066703,"Haltbare Milch 3,8 % Fett",H-Milch,opus
4045357000934,Bresso Wildkräuter,Frischkäse Kräuter,opus
4045357001986,Bresso mit Meersalz,Frischkäse,opus
4045800522266,Alaska Seelachs Brotaufstrich,Fischbrotaufstrich Seelachs,opus
4046700006184,BIO Joghurt,Joghurt bio,opus
4046700500927,"Frische, fettarme Weidemilch 1,5% Fett",Milch frisch fettarm,opus
4046700500965,BIO Frische Vollmilch,Vollmilch bio,opus
4053400276809,Ti - Grüner Tee Mango,Grüner Tee Mango,opus
4060800158956,Schwip Schwap Zero ohne Koffein,Cola-Mix zuckerfrei koffeinfrei,opus
4060800178701,Rockstar Sour Raspberry Flavour,Energy Drink Himbeere,opus
4061458006897,"Geschwärzte Oliven, entsteint",Oliven schwarz entsteint,opus
4062300255142,"Menü Karotten, Kartoffeln, Wildlachs",Babymenü Karotten Kartoffeln Lachs,opus
4063600006380,"Friedrichs Kodiak Wildlachs geräuchert 4063600006380 Rotlachs kaltgeräuchert, in Scheiben geschnitten",Räucherlachs,opus
4066600103448,Spezi Dose,Spezi,opus
4071800000879,Unser Mildes (Weizenmischbrot),Weizenmischbrot,opus
4071800034508,Vollkorn Urtyp,Roggenvollkornbrot,opus
4071800038612,EDEKA Harry Harry XXL Burger Brötchen 4 Stück 300g 1.79€ 1kg 5.97€,Burgerbrötchen,opus
4075600055039,Maultaschen traditionell schwäbisch,Maultaschen,opus
4075600055145,Maultaschen original schwäbisch,Maultaschen,opus
4075600055657,Suppen Maultaschen,Maultaschen Suppe,opus
4075600057118,Rindfleisch-Maultaschen,Maultaschen Rindfleisch,opus
4075600058634,Gemüse-Maultaschen,Maultaschen Gemüse vegetarisch,opus
4075600058979,Vegetarische Maultaschen,Maultaschen vegetarisch,opus
4075600158655,Frischkäse-Maultaschen,Maultaschen Frischkäse vegetarisch,opus
4082100005044,Natur Radler,Radler,opus
4101090000638,Wasser; Staatl.Faching. Medium,Mineralwasser medium,opus
4101430003817,Weichkäse 55% Fett i. Tr.,Weichkäse,opus
4101430004104,Original Allgäuer Limburger,Limburger,opus
4101430004296,Käse - Limburger Leicht 9% Fett absolut,Limburger leicht,opus
4101430275023,Camenbert,Camembert,opus
4101430286524,Camembert,Camembert,opus
4101530001089,"Frische Vollmilch, 3,5 % Fett",Vollmilch frisch,opus
4101530001157,"Frische Bio-Alpenmilch 3,8%",Vollmilch bio frisch,opus
4101530001782,Butter,Butter mild gesäuert,opus
4101530002468,Topfen,Speisequark,opus
4101530002475,H-Milch,H-Milch,opus
4101530003175,Bergbauern Milch,Vollmilch frisch,opus
4101530003182,"Frische Bergbauern Milch, 1,5 % Fett",Milch frisch fettarm,opus
4101530003212,Bio čerstvé alpské mléko plnotučné 1L,Vollmilch frisch bio,opus
4101530003403,"Cremiger Quark 0,2% Fett",Speisequark mager,opus
4103850000421,Rapp‘s Apfelsaft,Apfelsaft,opus
4104060000041,Bio Jogurt mild Erdbeere,Fruchtjoghurt Erdbeere,opus
4104060000065,"Andechser Natur 3,8 % Bio-Joghurt 4104060000065 Bio-Joghurt mild mit 3,8 %  Gett",Joghurt mild,opus
4104060011030,Bio-Joghurt mild Mango-Vanille,Fruchtjoghurt Mango-Vanille,opus
4104060011184,Bio-Joghurt mild - Himbeere-Holunder,Fruchtjoghurt Himbeere-Holunder,opus
4104060012150,Bio-Rahmjogurt mild Mango-Vanille,Rahmjoghurt Mango-Vanille,opus
4104060025716,Bio-Ziegenjoghurt,Ziegenjoghurt,opus
4104060025969,Himbeer Lassi (Bio),Lassi Himbeere,opus
4104060027659,Andechser,Joghurtdrink,opus
4104060028243,Bio-Jogurt mild Blaubeere,Fruchtjoghurt Blaubeere bio,opus
4104060028694,Bio-Fruchtquark Himbeere,Fruchtquark Himbeere,opus
4104060029059,Andechser Natur - Joghurt mild Heidelbeere,Fruchtjoghurt Heidelbeere,opus
4104420013308,Hirseflocken,Hirseflocken,opus
4104420014459,Haferkleie mit Keim,Haferkleie,opus
4104420016828,Leinsamen Braun,Leinsamen braun,opus
4104420018426,Himalaya Basmati Vollkorn Reis,Basmatireis Vollkorn,opus
4104420018709,Dinkel gepufft-mit Honig,Dinkel gepufft mit Honig,opus
4104420021785,Alnatura Rohrohrzucker,Rohrohrzucker,opus
4104420022089,Sojaflocken,Sojaflocken,opus
4104420022683,Kichererbsen getrocknet,Kichererbsen getrocknet,opus
4104420024106,Vollrohrzucker,Vollrohrzucker,opus
4104420024489,Vielblütenhonig,Blütenhonig,opus
4104420024564,Agavendicksaft,Agavendicksaft,opus
4104420024762,Rosinen,Rosinen,opus
4104420029606,Dinkelflocken Großblatt,Dinkelflocken Großblatt,opus
4104420030923,Aceto Balsamico,Aceto Balsamico,opus
4104420031081,Tomatensauce Toscana,Tomatensauce,opus
4104420031722,Soja Sauce Shoyu,Sojasauce,opus
4104420031869,Vegetarische Bolognese mit Gemüse,Bolognese vegetarisch,opus
4104420034327,Kokosmilch,Kokosmilch,opus
4104420034365,Mais Bio,Mais Konserve,opus
4104420037441,Erdbeermarmelade,Fruchtaufstrich Erdbeere,opus
4104420044944,Puten wurstchen,Geflügelwürstchen,opus
4104420045866,"Streichcreme, Rote Bete Meerrettich",Brotaufstrich Rote Bete Meerrettich,opus
4104420053786,Mandel Dinkel Taler Zartbitter,Dinkelwaffeln Zartbitter,opus
4104420056909,Kartoffelchips Meersalz,Kartoffelchips Meersalz,opus
4104420071742,Orangensaft,Orangensaft,opus
4104420071940,Pink Grapefruit Direktsaft,Grapefruitsaft,opus
4104420073746,Weidemilch Schlagsahne,Schlagsahne,opus
4104420073760,Weidemilch Schmand,Schmand,opus
4104420076945,Körniger Frischkäse,Frischkäse körnig,opus
4104420077621,Mandel Nuss Tofu (ungekühlt),Tofu Mandel-Nuss,opus
4104420078024,"Alpenmilch haltbar 3,5%",H-Milch,opus
4104420081482,Hafer Getreidebrei,Getreidebrei Hafer,opus
4104420095007,Reis Drink Natur,Reisdrink,opus
4104420095120,Soja Drink Vanille,Sojadrink Vanille,opus
4104420095205,Soja Cuisine,Sojacuisine,opus
4104420135321,Caffe Latte Macchiato,Latte Macchiato,opus
4104420136564,Porridge,Porridge Hafer,opus
4104420137042,Sauerkirschen,Sauerkirschen,opus
4104420137264,Gemüsebouillon,Gemüsebrühe,opus
4104420139947,Chips im Kessel gebacken Rosm.,Kartoffelchips Rosmarin,opus
4104420146426,"Sesam, ungeschält",Sesam ungeschält,opus
4104420180642,Schoko-Nuss,Schoko-Nuss-Creme,opus
4104420181144,"Erdnussmus, fein",Erdnussmus,opus
4104420186194,Dinkel Drink Natur,Dinkeldrink,opus
4104420186231,Hafer Drink Calcium,Haferdrink Calcium,opus
4104420186279,Hafer Drink Natur,Haferdrink,opus
4104420204263,Hafer Drink Cappuccino,Haferdrink Cappuccino,opus
4104420209152,Senf mittelscharf,Senf mittelscharf,opus
4250073450189,"Kabeljaufitlets 5,19",Kabeljaufilet tiefgekühlt,opus
4250241203524,Fischstäbchen,Fischstäbchen,opus
4250241204958,8 Lachs-Stäbchen,Lachsstäbchen,opus
4250241206099,12 Vollkorn Fischstäbchen,Fischstäbchen Vollkorn,opus
4250241207140,Rotkohl,Rotkohl tiefgekühlt,opus
4260024180089,Schlagcreme,Schlagcreme vegan,opus
4260024180270,Sprühfertige Schlagcreme,Sprühsahne vegan,opus
4260026010636,"6 Bio-Eier, M 4260026010636",Eier bio,opus
4260046741060,Graved Lachs,Graved Lachs,opus
4260071794338,Quarksnacks Vanillegeschmack 3er-Pack,Quarkriegel Vanille,opus
4260107220015,fritz-kola Original,Cola,opus
4260107220060,Fritz-limo Melonenlimonade,Limonade Melone,opus
4260107220077,Zitrone,Zitronenlimonade,opus
4260107220831,fritz-kola weniger Zucker,Cola zuckerreduziert,opus
4260107221289,Mischmasch Kola & Orange,Cola-Orangen-Limonade,opus
4260107222415,Bio Rhabarberschorle,Rhabarberschorle,opus
4260122390373,Smoothie - Triple Yellow,Smoothie,opus
4260188780538,Müsliriegel Super Fruit,Müsliriegel Frucht,opus
4260189688086,Bio Kürbis Kokos Suppe,Kürbissuppe,opus
4260193516047,Ayran,Ayran,opus
4260229230220,Garden Gusto Bio-Nussriegel,Nussriegel,opus
4260334165042,Indian Style Chicken Tikka,Hähnchen Tikka Masala,opus
4260335834848,Pistazienmus,Pistazienmus,opus
4260380660294,"Like Gyros, Gyros Streifen aus Bio Soja",Gyros vegan,opus
4260380661260,Like Döner,Döner vegan,opus
4260389051017,Seitan Smoked Aufschnitt,Seitan-Aufschnitt,opus
4260402484464,Kakao Nibs,Kakaonibs,opus
4260402484501,Gummibärchen &quot;Saurer Mix&quot;,Gummibärchen vegan sauer,opus
4260407950926,Koawach Pur,Kakaopulver,opus
4260444960094,Mild nussige Natur Genießerscheiben,Käsescheiben vegan,opus
4260488781235,Bio Heumilch,Heumilch,opus
4311501308448,Frische Fettarme Milch,Milch fettarm,opus
4311501308462,Frische Vollmilch länger haltbar,Vollmilch,opus
4311501310892,WEIDE-BUTTER aus Sauerrahm,Sauerrahmbutter,opus
4311501311998,Saft Apfel Bio Direktsaft,Apfelsaft,opus
4311501312438,Broccoli,Brokkoli tiefgekühlt,opus
4311501312988,Bio Dinkelbrot,Dinkelvollkornbrot,opus
4311501313046,Süßrahm-Butter,Süßrahmbutter,opus
4311501315729,Frische Buttermilch,Buttermilch,opus
4311501316634,Schlagsahne wärmebehandelt,Schlagsahne,opus
4311501316658,Sauerrahm,Sauerrahm,opus
4311501317235,Körniger Frischkäse,Körniger Frischkäse,opus
4311501317532,Bio Frische Eier,Eier,opus
4311501317600,Edeka Bio Speise-Quark Magerstufe,Speisequark Magerstufe,opus
4311501317624,Speisequark 40% Fett i. Tr.,Speisequark,opus
4311501317648,Fettarmer Joghurt mild,Joghurt fettarm,opus
4311501318409,Sojadrink Vanille,Sojadrink Vanille,opus
4311501318461,Fettarme H-Milch,H-Milch fettarm,opus
4311501318485,"H-Vollmilch 3,8% Fett",H-Vollmilch,opus
4311501318843,Frischkäse - Bio,Frischkäse bio,opus
4311501333778,Weizenmehl Type 550,Weizenmehl Type 550,opus
4311501339190,"Direktsaft Apfel, naturtrüb, EDEKA",Apfelsaft naturtrüb,opus
4311501342510,Pistazien,Pistazien,opus
4311501343746,Tiramisu,Tiramisu,opus
4311501344736,Spirali Tricolori No. 14,Nudeln Spirali tricolore,opus
4311501346327,Supersweet Mais,Mais,opus
4311501347591,Tomatenmark,Tomatenmark,opus
4311501350676,China-Gemüse,Asia-Gemüse tiefgekühlt,opus
4311501352434,Natives Olivenöl extra angef.,Olivenöl nativ extra,opus
4311501354094,Chili Bohnen,Kidneybohnen in Chilisauce,opus
4311501354124,Kidney Bohnen 3 Dosen,Kidneybohnen,opus
4311501355787,Eiersalat mit Bacon und Schnittlauch,Eiersalat,opus
4311501358498,Kalifornische Mandeln,Mandeln,opus
4311501358559,Kokos Raspel,Kokosraspel,opus
4311501358566,Walnusskerne,Walnusskerne,opus
4311501365014,Double Chocolate Cookies,Schokoladenkekse Double Chocolate,opus
4311501367605,Haselnusskerne,Haselnusskerne,opus
4311501367612,Kokosraspel,Kokosraspel,opus
4311501370933,Dinkelflocken,Dinkelflocken,opus
4311501384268,Joghurt,Joghurt,opus
4311501385838,Salatcreme,Salatmayonnaise,opus
4311501391808,Obst: Apfel - Apfelmark,Apfelmark,opus
4311501395288,Haferdrink Classic,Haferdrink,opus
4311501395318,Reisdrink Natur,Reisdrink,opus
4311501396070,"Tomaten in Stücke,Bio",Tomaten stückig,opus
4311501399910,Reiswaffeln natur,Reiswaffeln,opus
4311501403396,Weichkäse,Weichkäse,opus
4311501408506,Marzipan Rohmasse ++,Marzipanrohmasse,opus
4311501414408,Bio Garnelen,Garnelen,opus
4311501422342,E/Eier Bodenhaltung,Eier Bodenhaltung,opus
4311501422960,Bio-Finnisch-Toasties,Toastbrötchen,opus
4311501424544,Schoko Butterkeks Zartbitter,Butterkeks Zartbitter,opus
4311501431085,Feine Cornichons mit Chili,Cornichons Chili,opus
4311501432723,Alaska Seelachs Filets,Seelachsfilet tiefgekühlt,opus
4311501437520,Manzanilla Oliven entsteint,Oliven entsteint,opus
4311501437575,"Edeka Gut & Günstig Getrocknete Tomaten 4311501437575 Getrocknete Tomaten, mariniert in Rapsöl",Tomaten getrocknet in Öl,opus
4311501442098,Tomaten in Stücken pikant gewürzt,Tomaten stückig pikant,opus
4311501442456,Matjes Filets,Matjesfilet,opus
4311501444054,Grapefruit Direktsaft,Grapefruitsaft,opus
4311501446232,Tomatenmark 2-fach konzentriert,Tomatenmark zweifach konzentriert,opus
4311501447482,Party Nuts Paprika-Style,Erdnüsse Paprika,opus
4311501447512,Würzcashews,Cashewkerne gewürzt,opus
4311501448526,Soja Reis Drink,Soja-Reis-Drink,opus
4311501450147,Bio Gouda gerieben,Gouda gerieben,opus
4311501450956,Delikatess Teewurst fein,Teewurst,opus
4311501455043,Bergkäse,Bergkäse,opus
4311501456361,Fettarmer Joghurt mild,Joghurt fettarm,opus
4311501457023,Erdbeer Konfitüre Extra,Erdbeerkonfitüre,opus
4311501458396,Mandelmus,Mandelmus,opus
4311501458518,4-Korn-Fruchtjoghurt Waldfrucht,Fruchtjoghurt,opus
4311501464489,Deutsche Markenbutter  -  mildgesäuert,Butter mildgesäuert,opus
4311501467596,Auberginenaufstrich,Auberginenaufstrich,opus
4311501467725,My Veggie Paprika,Paprikaaufstrich,opus
4311501473627,Salami Sticks Pikant,Salamisticks,opus
4311501476215,Cheddar,Cheddar,opus
4311501480588,natives Leinöl kaltgepresst,Leinöl nativ kaltgepresst,opus
4311501482544,Jamón Serrano,Serrano-Schinken,opus
4311501484463,Sahne Joghurt,Sahnejoghurt,opus
4311501489789,Entrahmte H-Milch,Magermilch haltbar,opus
4311501489840,"H-Vollmilch 3,5 % Fett",Vollmilch haltbar,opus
4311501489871,"Frische Vollmilch 3,5% Fett",Vollmilch frisch,opus
4311501490884,Griechisches Natives Olivenöl Extra,Olivenöl nativ extra,opus
4311501492277,Haferflocken Kernig,Haferflocken kernig,opus
4311501492970,Emmentaler gerieben 45% Fett i.Tr.,Emmentaler gerieben,opus
4311501496480,Hinterkochschinken,Kochschinken,opus
4311501496633,Parmigiano Reggiano g.U.,Parmigiano Reggiano,opus
4311501497272,Mozzarella,Mozzarella,opus
4311501497326,Mozzarella light,Mozzarella light,opus
4311501601259,milde Schweizer Edel Zartbitterschokolade,Zartbitterschokolade,opus
4311501601631,"Speisequark, 20% Fett",Speisequark,opus
4311501604212,Barbecue Smokey Honey Sauce,Barbecuesauce,opus
4311501611661,Baguette Salami,Salamibaguette,opus
4311501612880,Thunfischfilets 2 Dosen,Thunfisch Dose,opus
4311501615409,Weiße Riesenbohnen 4 Dosen,Riesenbohnen weiß Dose,opus
4311501621936,Fleischsalat mit eingelegten Gurken,Fleischsalat,opus
4311501624524,Tomatensauce Arrabiata mit Chili,Tomatensauce Arrabbiata,opus
4311501624586,veg Bolognese,Bolognesesauce vegan,opus
4311501634295,Schoko Müsli,Müsli Schoko,opus
4311501639887,Frische Fettarme Milch,Milch fettarm frisch,opus
4311501639900,"Edeka Frische Vollmilch 3,8%",Vollmilch frisch,opus
4311501646854,Kefir,Kefir,opus
4311527739325,Walnüsse in der Schale,Walnüsse in Schale,opus
4311596042159,Sonnenblumen Margarine,Margarine Sonnenblume,opus
4311596406449,Heringsfilets in Tomatencreme,Heringsfilets in Tomatencreme,opus
4311596410620,Fusilli,Fusilli,opus
4311596410644,Spaghetti Nudeln,Spaghetti,opus
4311596410828,Salz - Jod Salz,Jodsalz,opus
4311596413232,Pflanzenöl aus Raps,Rapsöl,opus
4311596417056,Butterkekse,Butterkekse,opus
4311596417322,Kräuterquark 40% Fett i. Tr.,Kräuterquark,opus
4311596421039,Cashewkerne,Cashewkerne geröstet gesalzen,opus
4311596421053,Erdnüsse geröstet & gesalzen,Erdnüsse geröstet gesalzen,opus
4311596421626,Olivenöl Extra Natives,Olivenöl nativ extra,opus
4311596424825,Schwarzwälder Schinken,Schwarzwälder Schinken,opus
4311596424870,Würfelschinken,Schinkenwürfel,opus
4311596428212,Paniermehl,Paniermehl,opus
4311596434749,Kaffeeweißer,Kaffeeweißer,opus
4311596435944,Mineralwasser,Mineralwasser mit Kohlensäure,opus
4311596435982,"Mineralwasser, still",Mineralwasser still,opus
4311596436125,Gut & Günstig Zitrone,Zitronenlimonade,opus
4311596437788,Kochbeutel-Reis Langkorn Spitzenreis,Langkornreis,opus
4311596439478,Heringsfilets in Tomatensauce,Heringsfilets in Tomatensauce,opus
4311596440429,passierte Tomaten,Tomaten passiert,opus
4311596443314,"Haferflocken, kernig",Haferflocken kernig,opus
4311596446469,G&G Bauern Kartoffelsalat,Kartoffelsalat,opus
4311596446872,"Fisch Schlemmer Filet, Bordelaise",Schlemmerfilet Bordelaise,opus
4311596447299,Natürliches Mineralwasser - Medium,Mineralwasser medium,opus
4311596447510,Crème Fraîche 30% Fett,Crème fraîche,opus
4311596447558,Alaska Seelachs Schnitzel,Seelachsschnitzel paniert,opus
4311596447893,Cola Zero,Cola zero,opus
4311596451135,Wiener Würstchen,Wiener Würstchen,opus
4311596455065,Thunfisch Filets im eigenen Saft,Thunfisch im eigenen Saft,opus
4311596455096,Thunfisch Filets,Thunfisch in Öl,opus
4311596455706,Schinken,Kochschinken,opus
4311596457960,Frischer Blätterteig,Blätterteig frisch,opus
4311596458097,Walnusskerne,Walnusskerne,opus
4311596459902,Natürliches Mineralwasser ohne Kohlensäure,Mineralwasser still,opus
4311596460120,Französischer Ziegenweichkäse,Ziegenweichkäse,opus
4311596460151,Butter,Butter,opus
4311596460359,Gut & Günstig Buttermilch,Buttermilch,opus
4311596460939,Orange zero,Orangenlimonade zero,opus
4311596467730,Joghurt Mild (4x150g),Joghurt mild,opus
4311596468331,"Kartoffelsalat mit Sahne, Ei und Gurke",Kartoffelsalat mit Sahne,opus
4311596468843,Spinat & Ricotta Tortelloni,Tortelloni Spinat Ricotta,opus
4311596469444,Weichweizen Grieß,Weichweizengrieß,opus
4311596473533,Rollmops,Rollmops,opus
4311596473564,Bismarck Hering,Bismarckhering,opus
4311596475155,Preiselbeeren,Preiselbeerkonfitüre,opus
4311596475599,Geflügel Mortadella,Geflügelmortadella,opus
4311596479634,Bastmatireis,Basmatireis,opus
4311596479665,Milchreis,Milchreis,opus
4313920000071,Deutsche Markenbutter,Markenbutter,opus
4313920013514,Bio-Joghurt mild,Joghurt mild bio,opus
4313920013545,Frische BIO-Heumilch,Heumilch bio,opus
4314124700620,Landjäger,Landjäger,opus
4388441115993,Frischkäse,Frischkäse Doppelrahm,opus
4388810057657,Mineralwasser,Mineralwasser classic,opus
4388810057817,Natürliches Mineralwasser still,Mineralwasser still,opus
4388840011865,Schinken-Wurst,Schinkenwurst,opus
4388840027804,Zucchini Bio,Zucchini bio,opus
4388840028153,Speisequark,Speisequark,opus
4388840063376,Delikatess Kochschinken,Kochschinken,opus
4388840063420,Schwarzwälder Schinken,Schwarzwälder Schinken,opus
4388840063437,Bayerischer Leberkäse fein,Leberkäse,opus
4388840100781,Saure Sahne,Saure Sahne,opus
4388840101757,Schmelzkäse Toast,Schmelzkäse Scheiben,opus
4388840102433,Deutsche Markenbutter mild gesäuert,Markenbutter mildgesäuert,opus
4388840102662,Camembert 45% Fett i. Tr.,Camembert,opus
4388840214242,Delikatess Bacon mild geräuchert,Frühstücksspeck,opus
4388840214273,Geflügel-Salami,Geflügelsalami,opus
4388840216260,Deutsche Markenbutter mildgesäuert,Butter mildgesäuert,opus
4388840216314,Quark Speisequark Magerstufe,Magerquark,opus
4388840216727,Schlagsahne,Schlagsahne,opus
4388840218851,Bockwürstchen,Bockwurst,opus
4388840218974,Ja! Schmand 24% Fett,Schmand,opus
4388840222568,"Feines Gemüse mit Reis, mild gewürzt",Gemüsereis tiefgekühlt,opus
4388840222582,Ja! Gouda Holland jung,Gouda jung,opus
